Center	Date	Year	Month	Week	Day	Weekday	Volume
Atlantic	1/26/2015	2015	January	4	26	Monday	68595
Atlantic	1/27/2015	2015	January	4	27	Tuesday	140201
Atlantic	1/28/2015	2015	January	4	28	Wednesday	93618
Atlantic	1/29/2015	2015	January	5	29	Thursday	119223
Atlantic	1/30/2015	2015	January	5	30	Friday	89694
Atlantic	1/31/2015	2015	January	5	31	Saturday	147568
Atlantic	2/1/2015	2015	February	1	1	Sunday	27399
Atlantic	2/2/2015	2015	February	1	2	Monday	40136
Atlantic	2/3/2015	2015	February	1	3	Tuesday	55044
Atlantic	2/4/2015	2015	February	1	4	Wednesday	34322
Atlantic	2/5/2015	2015	February	1	5	Thursday	74079
Atlantic	2/6/2015	2015	February	1	6	Friday	69545
Atlantic	2/7/2015	2015	February	1	7	Saturday	19389
Atlantic	2/8/2015	2015	February	2	8	Sunday	84827
Atlantic	2/9/2015	2015	February	2	9	Monday	33644
Atlantic	2/10/2015	2015	February	2	10	Tuesday	80376
Atlantic	2/11/2015	2015	February	2	11	Wednesday	87182
Atlantic	2/12/2015	2015	February	2	12	Thursday	86845
Atlantic	2/13/2015	2015	February	2	13	Friday	43235
Atlantic	2/14/2015	2015	February	2	14	Saturday	18501
Atlantic	2/15/2015	2015	February	3	15	Sunday	34302
Atlantic	2/16/2015	2015	February	3	16	Monday	28455
Atlantic	2/17/2015	2015	February	3	17	Tuesday	25890
Atlantic	2/18/2015	2015	February	3	18	Wednesday	29314
Atlantic	2/19/2015	2015	February	3	19	Thursday	81003
Atlantic	2/20/2015	2015	February	3	20	Friday	45402
Atlantic	2/21/2015	2015	February	3	21	Saturday	78381
Atlantic	2/22/2015	2015	February	4	22	Sunday	76953
Atlantic	2/23/2015	2015	February	4	23	Monday	55127
Atlantic	2/24/2015	2015	February	4	24	Tuesday	43255
Atlantic	2/25/2015	2015	February	4	25	Wednesday	56580
Atlantic	2/26/2015	2015	February	4	26	Thursday	88778
Atlantic	2/27/2015	2015	February	4	27	Friday	87901
Atlantic	2/28/2015	2015	February	4	28	Saturday	55861
Atlantic	3/1/2015	2015	March	1	1	Sunday	47273
Atlantic	3/2/2015	2015	March	1	2	Monday	76954
Atlantic	3/3/2015	2015	March	1	3	Tuesday	76612
Atlantic	3/4/2015	2015	March	1	4	Wednesday	52393
Atlantic	3/5/2015	2015	March	1	5	Thursday	30882
Atlantic	3/6/2015	2015	March	1	6	Friday	24398
Atlantic	3/7/2015	2015	March	1	7	Saturday	56878
Atlantic	3/8/2015	2015	March	2	8	Sunday	71052
Atlantic	3/9/2015	2015	March	2	9	Monday	25030
Atlantic	3/10/2015	2015	March	2	10	Tuesday	70200
Atlantic	3/11/2015	2015	March	2	11	Wednesday	20703
Atlantic	3/12/2015	2015	March	2	12	Thursday	73720
Atlantic	3/13/2015	2015	March	2	13	Friday	85574
Atlantic	3/14/2015	2015	March	2	14	Saturday	57973
Atlantic	3/15/2015	2015	March	3	15	Sunday	70894
Atlantic	3/16/2015	2015	March	3	16	Monday	60140
Atlantic	3/17/2015	2015	March	3	17	Tuesday	26761
Atlantic	3/18/2015	2015	March	3	18	Wednesday	71962
Atlantic	3/19/2015	2015	March	3	19	Thursday	48464
Atlantic	3/20/2015	2015	March	3	20	Friday	75583
Atlantic	3/21/2015	2015	March	3	21	Saturday	17925
Atlantic	3/22/2015	2015	March	4	22	Sunday	50192
Atlantic	3/23/2015	2015	March	4	23	Monday	27445
Atlantic	3/24/2015	2015	March	4	24	Tuesday	47527
Atlantic	3/25/2015	2015	March	4	25	Wednesday	69170
Atlantic	3/26/2015	2015	March	4	26	Thursday	79861
Atlantic	3/27/2015	2015	March	4	27	Friday	46944
Atlantic	3/28/2015	2015	March	4	28	Saturday	84003
Atlantic	3/29/2015	2015	March	5	29	Sunday	50337
Atlantic	3/30/2015	2015	March	5	30	Monday	33811
Atlantic	3/31/2015	2015	March	5	31	Tuesday	57366
Atlantic	4/1/2015	2015	April	1	1	Wednesday	17854
Atlantic	4/2/2015	2015	April	1	2	Thursday	51862
Atlantic	4/3/2015	2015	April	1	3	Friday	40514
Atlantic	4/4/2015	2015	April	1	4	Saturday	49550
Atlantic	4/5/2015	2015	April	1	5	Sunday	57264
Atlantic	4/6/2015	2015	April	1	6	Monday	42151
Atlantic	4/7/2015	2015	April	1	7	Tuesday	29342
Atlantic	4/8/2015	2015	April	2	8	Wednesday	63123
Atlantic	4/9/2015	2015	April	2	9	Thursday	43349
Atlantic	4/10/2015	2015	April	2	10	Friday	72147
Atlantic	4/11/2015	2015	April	2	11	Saturday	52981
Atlantic	4/12/2015	2015	April	2	12	Sunday	85828
Atlantic	4/13/2015	2015	April	2	13	Monday	73073
Atlantic	4/14/2015	2015	April	2	14	Tuesday	16771
Atlantic	4/15/2015	2015	April	3	15	Wednesday	84789
Atlantic	4/16/2015	2015	April	3	16	Thursday	78133
Atlantic	4/17/2015	2015	April	3	17	Friday	77414
Atlantic	4/18/2015	2015	April	3	18	Saturday	33165
Atlantic	4/19/2015	2015	April	3	19	Sunday	28740
Atlantic	4/20/2015	2015	April	3	20	Monday	26403
Atlantic	4/21/2015	2015	April	3	21	Tuesday	52422
Atlantic	4/22/2015	2015	April	4	22	Wednesday	31354
Atlantic	4/23/2015	2015	April	4	23	Thursday	66633
Atlantic	4/24/2015	2015	April	4	24	Friday	24296
Atlantic	4/25/2015	2015	April	4	25	Saturday	23598
Atlantic	4/26/2015	2015	April	4	26	Sunday	56810
Atlantic	4/27/2015	2015	April	4	27	Monday	38470
Atlantic	4/28/2015	2015	April	4	28	Tuesday	27068
Atlantic	4/29/2015	2015	April	5	29	Wednesday	30616
Atlantic	4/30/2015	2015	April	5	30	Thursday	69716
Atlantic	5/1/2015	2015	May	1	1	Friday	60229
Atlantic	5/2/2015	2015	May	1	2	Saturday	37623
Atlantic	5/3/2015	2015	May	1	3	Sunday	52351
Atlantic	5/4/2015	2015	May	1	4	Monday	77459
Atlantic	5/5/2015	2015	May	1	5	Tuesday	87217
Atlantic	5/6/2015	2015	May	1	6	Wednesday	84914
Atlantic	5/7/2015	2015	May	1	7	Thursday	61668
Atlantic	5/8/2015	2015	May	2	8	Friday	19395
Atlantic	5/9/2015	2015	May	2	9	Saturday	18728
Atlantic	5/10/2015	2015	May	2	10	Sunday	19641
Atlantic	5/11/2015	2015	May	2	11	Monday	40513
Atlantic	5/12/2015	2015	May	2	12	Tuesday	21239
Atlantic	5/13/2015	2015	May	2	13	Wednesday	28737
Atlantic	5/14/2015	2015	May	2	14	Thursday	23330
Atlantic	5/15/2015	2015	May	3	15	Friday	51164
Atlantic	5/16/2015	2015	May	3	16	Saturday	84695
Atlantic	5/17/2015	2015	May	3	17	Sunday	45604
Atlantic	5/18/2015	2015	May	3	18	Monday	73779
Atlantic	5/19/2015	2015	May	3	19	Tuesday	86572
Atlantic	5/20/2015	2015	May	3	20	Wednesday	49235
Atlantic	5/21/2015	2015	May	3	21	Thursday	37136
Atlantic	5/22/2015	2015	May	4	22	Friday	18377
Atlantic	5/23/2015	2015	May	4	23	Saturday	70881
Atlantic	5/24/2015	2015	May	4	24	Sunday	17693
Atlantic	5/25/2015	2015	May	4	25	Monday	70228
Atlantic	5/26/2015	2015	May	4	26	Tuesday	67658
Atlantic	5/27/2015	2015	May	4	27	Wednesday	35709
Atlantic	5/28/2015	2015	May	4	28	Thursday	35377
Atlantic	5/29/2015	2015	May	5	29	Friday	40595
Atlantic	5/30/2015	2015	May	5	30	Saturday	51676
Atlantic	5/31/2015	2015	May	5	31	Sunday	60896
Atlantic	6/1/2015	2015	June	1	1	Monday	85733
Atlantic	6/2/2015	2015	June	1	2	Tuesday	60065
Atlantic	6/3/2015	2015	June	1	3	Wednesday	85498
Atlantic	6/4/2015	2015	June	1	4	Thursday	48140
Atlantic	6/5/2015	2015	June	1	5	Friday	85413
Atlantic	6/6/2015	2015	June	1	6	Saturday	58743
Atlantic	6/7/2015	2015	June	1	7	Sunday	87016
Atlantic	6/8/2015	2015	June	2	8	Monday	67827
Atlantic	6/9/2015	2015	June	2	9	Tuesday	36707
Atlantic	6/10/2015	2015	June	2	10	Wednesday	85216
Atlantic	6/11/2015	2015	June	2	11	Thursday	81323
Atlantic	6/12/2015	2015	June	2	12	Friday	76210
Atlantic	6/13/2015	2015	June	2	13	Saturday	51003
Atlantic	6/14/2015	2015	June	2	14	Sunday	57672
Atlantic	6/15/2015	2015	June	3	15	Monday	62346
Atlantic	6/16/2015	2015	June	3	16	Tuesday	30523
Atlantic	6/17/2015	2015	June	3	17	Wednesday	82038
Atlantic	6/18/2015	2015	June	3	18	Thursday	30468
Atlantic	6/19/2015	2015	June	3	19	Friday	56386
Atlantic	6/20/2015	2015	June	3	20	Saturday	45070
Atlantic	6/21/2015	2015	June	3	21	Sunday	58320
Atlantic	6/22/2015	2015	June	4	22	Monday	79529
Atlantic	6/23/2015	2015	June	4	23	Tuesday	35781
Atlantic	6/24/2015	2015	June	4	24	Wednesday	45940
Atlantic	6/25/2015	2015	June	4	25	Thursday	22553
Atlantic	6/26/2015	2015	June	4	26	Friday	59825
Atlantic	6/27/2015	2015	June	4	27	Saturday	47525
Atlantic	6/28/2015	2015	June	4	28	Sunday	36978
Atlantic	6/29/2015	2015	June	5	29	Monday	21891
Atlantic	6/30/2015	2015	June	5	30	Tuesday	44031
Atlantic	7/1/2015	2015	July	1	1	Wednesday	77758
Atlantic	7/2/2015	2015	July	1	2	Thursday	70446
Atlantic	7/3/2015	2015	July	1	3	Friday	67711
Atlantic	7/4/2015	2015	July	1	4	Saturday	56766
Atlantic	7/5/2015	2015	July	1	5	Sunday	22321
Atlantic	7/6/2015	2015	July	1	6	Monday	32771
Atlantic	7/7/2015	2015	July	1	7	Tuesday	57583
Atlantic	7/8/2015	2015	July	2	8	Wednesday	63730
Atlantic	7/9/2015	2015	July	2	9	Thursday	30751
Atlantic	7/10/2015	2015	July	2	10	Friday	34495
Atlantic	7/11/2015	2015	July	2	11	Saturday	31917
Atlantic	7/12/2015	2015	July	2	12	Sunday	87175
Atlantic	7/13/2015	2015	July	2	13	Monday	47339
Atlantic	7/14/2015	2015	July	2	14	Tuesday	83699
Atlantic	7/15/2015	2015	July	3	15	Wednesday	72421
Atlantic	7/16/2015	2015	July	3	16	Thursday	61952
Atlantic	7/17/2015	2015	July	3	17	Friday	83344
Atlantic	7/18/2015	2015	July	3	18	Saturday	18323
Atlantic	7/19/2015	2015	July	3	19	Sunday	64966
Atlantic	7/20/2015	2015	July	3	20	Monday	19024
Atlantic	7/21/2015	2015	July	3	21	Tuesday	56686
Atlantic	7/22/2015	2015	July	4	22	Wednesday	24630
Atlantic	7/23/2015	2015	July	4	23	Thursday	39345
Atlantic	7/24/2015	2015	July	4	24	Friday	85080
Atlantic	7/25/2015	2015	July	4	25	Saturday	58346
Atlantic	7/26/2015	2015	July	4	26	Sunday	50264
Atlantic	7/27/2015	2015	July	4	27	Monday	40714
Atlantic	7/28/2015	2015	July	4	28	Tuesday	21611
Atlantic	7/29/2015	2015	July	5	29	Wednesday	65104
Atlantic	7/30/2015	2015	July	5	30	Thursday	33499
Atlantic	7/31/2015	2015	July	5	31	Friday	21569
Atlantic	8/1/2015	2015	August	1	1	Saturday	29095
Atlantic	8/2/2015	2015	August	1	2	Sunday	44426
Atlantic	8/3/2015	2015	August	1	3	Monday	50421
Atlantic	8/4/2015	2015	August	1	4	Tuesday	48556
Atlantic	8/5/2015	2015	August	1	5	Wednesday	23915
Atlantic	8/6/2015	2015	August	1	6	Thursday	44081
Atlantic	8/7/2015	2015	August	1	7	Friday	43647
Atlantic	8/8/2015	2015	August	2	8	Saturday	26996
Atlantic	8/9/2015	2015	August	2	9	Sunday	66423
Atlantic	8/10/2015	2015	August	2	10	Monday	20660
Atlantic	8/11/2015	2015	August	2	11	Tuesday	20010
Atlantic	8/12/2015	2015	August	2	12	Wednesday	82218
Atlantic	8/13/2015	2015	August	2	13	Thursday	80367
Atlantic	8/14/2015	2015	August	2	14	Friday	25456
Atlantic	8/15/2015	2015	August	3	15	Saturday	86255
Atlantic	8/16/2015	2015	August	3	16	Sunday	83553
Atlantic	8/17/2015	2015	August	3	17	Monday	26730
Atlantic	8/18/2015	2015	August	3	18	Tuesday	18870
Atlantic	8/19/2015	2015	August	3	19	Wednesday	40779
Atlantic	8/20/2015	2015	August	3	20	Thursday	75381
Atlantic	8/21/2015	2015	August	3	21	Friday	31965
Atlantic	8/22/2015	2015	August	4	22	Saturday	27016
Atlantic	8/23/2015	2015	August	4	23	Sunday	84617
Atlantic	8/24/2015	2015	August	4	24	Monday	76620
Atlantic	8/25/2015	2015	August	4	25	Tuesday	22443
Atlantic	8/26/2015	2015	August	4	26	Wednesday	18902
Atlantic	8/27/2015	2015	August	4	27	Thursday	73734
Atlantic	8/28/2015	2015	August	4	28	Friday	86917
Atlantic	8/29/2015	2015	August	5	29	Saturday	57156
Atlantic	8/30/2015	2015	August	5	30	Sunday	54122
Atlantic	8/31/2015	2015	August	5	31	Monday	48207
Atlantic	9/1/2015	2015	September	1	1	Tuesday	40265
Atlantic	9/2/2015	2015	September	1	2	Wednesday	55183
Atlantic	9/3/2015	2015	September	1	3	Thursday	54882
Atlantic	9/4/2015	2015	September	1	4	Friday	56401
Atlantic	9/5/2015	2015	September	1	5	Saturday	57351
Atlantic	9/6/2015	2015	September	1	6	Sunday	44938
Atlantic	9/7/2015	2015	September	1	7	Monday	40375
Atlantic	9/8/2015	2015	September	2	8	Tuesday	20623
Atlantic	9/9/2015	2015	September	2	9	Wednesday	42153
Atlantic	9/10/2015	2015	September	2	10	Thursday	63285
Atlantic	9/11/2015	2015	September	2	11	Friday	32711
Atlantic	9/12/2015	2015	September	2	12	Saturday	69288
Atlantic	9/13/2015	2015	September	2	13	Sunday	35098
Atlantic	9/14/2015	2015	September	2	14	Monday	51929
Atlantic	9/15/2015	2015	September	3	15	Tuesday	70543
Atlantic	9/16/2015	2015	September	3	16	Wednesday	79316
Atlantic	9/17/2015	2015	September	3	17	Thursday	76401
Atlantic	9/18/2015	2015	September	3	18	Friday	24683
Atlantic	9/19/2015	2015	September	3	19	Saturday	46998
Atlantic	9/20/2015	2015	September	3	20	Sunday	52741
Atlantic	9/21/2015	2015	September	3	21	Monday	25573
Atlantic	9/22/2015	2015	September	4	22	Tuesday	32603
Atlantic	9/23/2015	2015	September	4	23	Wednesday	85336
Atlantic	9/24/2015	2015	September	4	24	Thursday	59924
Atlantic	9/25/2015	2015	September	4	25	Friday	58895
Atlantic	9/26/2015	2015	September	4	26	Saturday	33753
Atlantic	9/27/2015	2015	September	4	27	Sunday	52483
Atlantic	9/28/2015	2015	September	4	28	Monday	41592
Atlantic	9/29/2015	2015	September	5	29	Tuesday	22414
Atlantic	9/30/2015	2015	September	5	30	Wednesday	66998
Atlantic	10/1/2015	2015	October	1	1	Thursday	31529
Atlantic	10/2/2015	2015	October	1	2	Friday	68160
Atlantic	10/3/2015	2015	October	1	3	Saturday	39970
Atlantic	10/4/2015	2015	October	1	4	Sunday	72436
Atlantic	10/5/2015	2015	October	1	5	Monday	67360
Atlantic	10/6/2015	2015	October	1	6	Tuesday	28598
Atlantic	10/7/2015	2015	October	1	7	Wednesday	57330
Atlantic	10/8/2015	2015	October	2	8	Thursday	28672
Atlantic	10/9/2015	2015	October	2	9	Friday	56727
Atlantic	10/10/2015	2015	October	2	10	Saturday	42364
Atlantic	10/11/2015	2015	October	2	11	Sunday	20146
Atlantic	10/12/2015	2015	October	2	12	Monday	82789
Atlantic	10/13/2015	2015	October	2	13	Tuesday	50057
Atlantic	10/14/2015	2015	October	2	14	Wednesday	76014
Atlantic	10/15/2015	2015	October	3	15	Thursday	81137
Atlantic	10/16/2015	2015	October	3	16	Friday	77120
Atlantic	10/17/2015	2015	October	3	17	Saturday	79315
Atlantic	10/18/2015	2015	October	3	18	Sunday	73091
Atlantic	10/19/2015	2015	October	3	19	Monday	66100
Atlantic	10/20/2015	2015	October	3	20	Tuesday	18806
Atlantic	10/21/2015	2015	October	3	21	Wednesday	81479
Atlantic	10/22/2015	2015	October	4	22	Thursday	22369
Atlantic	10/23/2015	2015	October	4	23	Friday	72289
Atlantic	10/24/2015	2015	October	4	24	Saturday	75909
Atlantic	10/25/2015	2015	October	4	25	Sunday	88104
Atlantic	10/26/2015	2015	October	4	26	Monday	42459
Atlantic	10/27/2015	2015	October	4	27	Tuesday	63996
Atlantic	10/28/2015	2015	October	4	28	Wednesday	34100
Atlantic	10/29/2015	2015	October	5	29	Thursday	18305
Atlantic	10/30/2015	2015	October	5	30	Friday	59849
Atlantic	10/31/2015	2015	October	5	31	Saturday	66961
Atlantic	11/1/2015	2015	November	1	1	Sunday	87868
Atlantic	11/2/2015	2015	November	1	2	Monday	106715
Atlantic	11/3/2015	2015	November	1	3	Tuesday	135134
Atlantic	11/4/2015	2015	November	1	4	Wednesday	141465
Atlantic	11/5/2015	2015	November	1	5	Thursday	46855
Atlantic	11/6/2015	2015	November	1	6	Friday	55041
Atlantic	11/7/2015	2015	November	1	7	Saturday	52968
Atlantic	11/8/2015	2015	November	2	8	Sunday	117258
Atlantic	11/9/2015	2015	November	2	9	Monday	152771
Atlantic	11/10/2015	2015	November	2	10	Tuesday	93757
Atlantic	11/11/2015	2015	November	2	11	Wednesday	67407
Atlantic	11/12/2015	2015	November	2	12	Thursday	124177
Atlantic	11/13/2015	2015	November	2	13	Friday	129508
Atlantic	11/14/2015	2015	November	2	14	Saturday	89503
Atlantic	11/15/2015	2015	November	3	15	Sunday	91681
Atlantic	11/16/2015	2015	November	3	16	Monday	137950
Atlantic	11/17/2015	2015	November	3	17	Tuesday	122278
Atlantic	11/18/2015	2015	November	3	18	Wednesday	66835
Atlantic	11/19/2015	2015	November	3	19	Thursday	107735
Atlantic	11/20/2015	2015	November	3	20	Friday	70416
Atlantic	11/21/2015	2015	November	3	21	Saturday	92516
Atlantic	11/22/2015	2015	November	4	22	Sunday	110027
Atlantic	11/23/2015	2015	November	4	23	Monday	141848
Atlantic	11/24/2015	2015	November	4	24	Tuesday	158815
Atlantic	11/25/2015	2015	November	4	25	Wednesday	118325
Atlantic	11/26/2015	2015	November	4	26	Thursday	91819
Atlantic	11/27/2015	2015	November	4	27	Friday	120549
Atlantic	11/28/2015	2015	November	4	28	Saturday	57565
Atlantic	11/29/2015	2015	November	5	29	Sunday	85723
Atlantic	11/30/2015	2015	November	5	30	Monday	74860
Atlantic	12/1/2015	2015	December	1	1	Tuesday	129014
Atlantic	12/2/2015	2015	December	1	2	Wednesday	64905
Atlantic	12/3/2015	2015	December	1	3	Thursday	76659
Atlantic	12/4/2015	2015	December	1	4	Friday	92483
Atlantic	12/5/2015	2015	December	1	5	Saturday	64167
Atlantic	12/6/2015	2015	December	1	6	Sunday	114552
Atlantic	12/7/2015	2015	December	1	7	Monday	83494
Atlantic	12/8/2015	2015	December	2	8	Tuesday	129323
Atlantic	12/9/2015	2015	December	2	9	Wednesday	112427
Atlantic	12/10/2015	2015	December	2	10	Thursday	120749
Atlantic	12/11/2015	2015	December	2	11	Friday	133202
Atlantic	12/12/2015	2015	December	2	12	Saturday	63343
Atlantic	12/13/2015	2015	December	2	13	Sunday	92350
Atlantic	12/14/2015	2015	December	2	14	Monday	149132
Atlantic	12/15/2015	2015	December	3	15	Tuesday	41796
Atlantic	12/16/2015	2015	December	3	16	Wednesday	120230
Atlantic	12/17/2015	2015	December	3	17	Thursday	80119
Atlantic	12/18/2015	2015	December	3	18	Friday	69224
Atlantic	12/19/2015	2015	December	3	19	Saturday	76971
Atlantic	12/20/2015	2015	December	3	20	Sunday	50327
Atlantic	12/21/2015	2015	December	3	21	Monday	94559
Atlantic	12/22/2015	2015	December	4	22	Tuesday	107609
Atlantic	12/23/2015	2015	December	4	23	Wednesday	79462
Atlantic	12/24/2015	2015	December	4	24	Thursday	89315
Atlantic	12/25/2015	2015	December	4	25	Friday	128039
Atlantic	12/26/2015	2015	December	4	26	Saturday	73260
Atlantic	12/27/2015	2015	December	4	27	Sunday	140151
Atlantic	12/28/2015	2015	December	4	28	Monday	121233
Atlantic	12/29/2015	2015	December	5	29	Tuesday	88810
Atlantic	12/30/2015	2015	December	5	30	Wednesday	157936
Atlantic	12/31/2015	2015	December	5	31	Thursday	45143
Central	1/1/2015	2015	January	1	1	Thursday	126173
Central	1/2/2015	2015	January	1	2	Friday	40423
Central	1/3/2015	2015	January	1	3	Saturday	85631
Central	1/4/2015	2015	January	1	4	Sunday	102221
Central	1/5/2015	2015	January	1	5	Monday	142386
Central	1/6/2015	2015	January	1	6	Tuesday	139751
Central	1/7/2015	2015	January	1	7	Wednesday	128783
Central	1/8/2015	2015	January	2	8	Thursday	63275
Central	1/9/2015	2015	January	2	9	Friday	158201
Central	1/10/2015	2015	January	2	10	Saturday	92290
Central	1/11/2015	2015	January	2	11	Sunday	53636
Central	1/12/2015	2015	January	2	12	Monday	133419
Central	1/13/2015	2015	January	2	13	Tuesday	123746
Central	1/14/2015	2015	January	2	14	Wednesday	85807
Central	1/15/2015	2015	January	3	15	Thursday	115382
Central	1/16/2015	2015	January	3	16	Friday	51802
Central	1/17/2015	2015	January	3	17	Saturday	110761
Central	1/18/2015	2015	January	3	18	Sunday	57539
Central	1/19/2015	2015	January	3	19	Monday	41758
Central	1/20/2015	2015	January	3	20	Tuesday	158273
Central	1/21/2015	2015	January	3	21	Wednesday	68604
Central	1/22/2015	2015	January	4	22	Thursday	154534
Central	1/23/2015	2015	January	4	23	Friday	101597
Central	1/24/2015	2015	January	4	24	Saturday	134936
Central	1/25/2015	2015	January	4	25	Sunday	116918
Central	1/26/2015	2015	January	4	26	Monday	144318
Central	1/27/2015	2015	January	4	27	Tuesday	85194
Central	1/28/2015	2015	January	4	28	Wednesday	71670
Central	1/29/2015	2015	January	5	29	Thursday	108214
Central	1/30/2015	2015	January	5	30	Friday	42900
Central	1/31/2015	2015	January	5	31	Saturday	102862
Central	2/1/2015	2015	February	1	1	Sunday	76027
Central	2/2/2015	2015	February	1	2	Monday	71224
Central	2/3/2015	2015	February	1	3	Tuesday	76371
Central	2/4/2015	2015	February	1	4	Wednesday	14132
Central	2/5/2015	2015	February	1	5	Thursday	18328
Central	2/6/2015	2015	February	1	6	Friday	82311
Central	2/7/2015	2015	February	1	7	Saturday	36193
Central	2/8/2015	2015	February	2	8	Sunday	55120
Central	2/9/2015	2015	February	2	9	Monday	69352
Central	2/10/2015	2015	February	2	10	Tuesday	22096
Central	2/11/2015	2015	February	2	11	Wednesday	81963
Central	2/12/2015	2015	February	2	12	Thursday	26002
Central	2/13/2015	2015	February	2	13	Friday	60787
Central	2/14/2015	2015	February	2	14	Saturday	71636
Central	2/15/2015	2015	February	3	15	Sunday	77344
Central	2/16/2015	2015	February	3	16	Monday	23856
Central	2/17/2015	2015	February	3	17	Tuesday	55532
